0.532,0.135,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.532,0.532,0.532,0.532
0.532,0.135,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.532,0.532,0.532,0.532
0.532,0.135,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.532,0.532,0.532,0.532
0.532,0.135,-0.089,0.115,-0.085,0.112,-0.097,-0.012,0.532,0.532,0.532,0.532
0.531,0.135,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.531,0.531,0.531,0.531
0.528,0.135,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.528,0.528,0.528,0.528
0.527,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.527,0.527,0.527,0.527
0.527,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.527,0.527,0.527,0.527
0.527,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.527,0.527,0.527,0.527
0.523,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.523,0.523,0.523,0.523
0.523,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.523,0.523,0.523,0.523
0.52,0.132,-0.089,0.115,-0.085,0.112,-0.097,-0.012,0.52,0.52,0.52,0.52
0.519,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.519,0.519,0.519,0.519
0.516,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.516,0.516,0.516,0.516
0.512,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.512,0.512,0.512,0.512
0.512,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.512,0.512,0.512,0.512
0.511,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.511,0.511,0.511,0.511
0.508,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.508,0.508,0.508,0.508
0.504,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.504,0.504,0.504,0.504
0.5,0.132,-0.089,0.115,-0.085,0.112,-0.097,-0.012,0.5,0.5,0.5,0.5
0.499,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.499,0.499,0.499,0.499
0.499,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.499,0.499,0.499,0.499
0.495,0.131,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.495,0.495,0.495,0.495
0.488,0.131,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.488,0.488,0.488,0.488
0.487,0.131,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.487,0.487,0.487,0.487
0.484,0.131,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.484,0.484,0.484,0.484
0.48,0.131,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.48,0.48,0.48,0.48
0.476,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.476,0.476,0.476,0.476
0.472,0.131,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.472,0.472,0.472,0.472
0.471,0.131,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.471,0.471,0.471,0.471
0.467,0.131,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.467,0.467,0.467,0.467
0.464,0.131,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.464,0.464,0.464,0.464
0.459,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.459,0.459,0.459,0.459
0.455,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.455,0.455,0.455,0.455
0.451,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.451,0.451,0.451,0.451
0.447,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.447,0.447,0.447,0.447
0.443,0.132,-0.089,0.115,-0.085,0.112,-0.097,-0.012,0.443,0.443,0.443,0.443
0.436,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.436,0.436,0.436,0.436
0.432,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.432,0.432,0.432,0.432
0.427,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.427,0.427,0.427,0.427
0.423,0.131,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.423,0.423,0.423,0.423
0.42,0.132,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.42,0.42,0.42,0.42
0.412,0.131,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.412,0.412,0.412,0.412
0.407,0.132,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.407,0.407,0.407,0.407
0.403,0.132,-0.089,0.115,-0.085,0.112,-0.097,-0.012,0.403,0.403,0.403,0.403
0.4,0.131,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.4,0.4,0.4,0.4
0.395,0.131,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.395,0.395,0.395,0.395
0.388,0.131,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.388,0.388,0.388,0.388
0.383,0.131,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.383,0.383,0.383,0.383
0.379,0.131,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.379,0.379,0.379,0.379
0.372,0.131,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.372,0.372,0.372,0.372
0.364,0.128,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.364,0.364,0.364,0.364
0.36,0.128,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.36,0.36,0.36,0.36
0.355,0.128,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.355,0.355,0.355,0.355
0.348,0.128,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.348,0.348,0.348,0.348
0.344,0.128,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.344,0.344,0.344,0.344
0.335,0.128,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.335,0.335,0.335,0.335
0.332,0.128,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.332,0.332,0.332,0.332
0.327,0.128,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.327,0.327,0.327,0.327
0.319,0.128,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.319,0.319,0.319,0.319
0.312,0.128,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.312,0.312,0.312,0.312
0.307,0.128,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.307,0.307,0.307,0.307
0.3,0.128,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.3,0.3,0.3,0.3
0.295,0.128,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.295,0.295,0.295,0.295
0.288,0.128,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.288,0.288,0.288,0.288
0.28,0.128,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.28,0.28,0.28,0.28
0.275,0.128,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.275,0.275,0.275,0.275
0.268,0.128,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.268,0.268,0.268,0.268
0.26,0.128,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.26,0.26,0.26,0.26
0.255,0.128,-0.089,0.115,-0.085,0.112,-0.097,-0.012,0.255,0.255,0.255,0.255
0.247,0.127,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.247,0.247,0.247,0.247
0.24,0.127,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.24,0.24,0.24,0.24
0.235,0.124,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.235,0.235,0.235,0.235
0.224,0.124,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.224,0.224,0.224,0.224
0.22,0.124,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.22,0.22,0.22,0.22
0.212,0.124,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.212,0.212,0.212,0.212
0.204,0.127,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.204,0.204,0.204,0.204
0.2,0.127,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.2,0.2,0.2,0.2
0.191,0.127,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.191,0.191,0.191,0.191
0.184,0.127,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.184,0.184,0.184,0.184
0.176,0.127,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.176,0.176,0.176,0.176
0.171,0.124,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.171,0.171,0.171,0.171
0.167,0.124,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.167,0.167,0.167,0.167
0.156,0.124,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.156,0.156,0.156,0.156
0.148,0.124,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.148,0.148,0.148,0.148
0.14,0.124,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.14,0.14,0.14,0.14
0.136,0.124,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.136,0.136,0.136,0.136
0.127,0.124,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.127,0.127,0.127,0.127
0.12,0.123,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.12,0.12,0.12,0.12
0.111,0.123,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.111,0.111,0.111,0.111
0.104,0.123,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.104,0.104,0.104,0.104
0.096,0.123,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.096,0.096,0.096,0.096
0.091,0.123,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.091,0.091,0.091,0.091
0.083,0.123,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.083,0.083,0.083,0.083
0.075,0.124,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.075,0.075,0.075,0.075
0.067,0.123,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.067,0.067,0.067,0.067
0.06,0.123,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.06,0.06,0.06,0.06
0.051,0.123,-0.092,0.115,-0.085,0.112,-0.1,-0.013,0.051,0.051,0.051,0.051
0.044,0.123,-0.092,0.115,-0.085,0.112,-0.1,-0.012,0.044,0.044,0.044,0.044
0.036,0.123,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.036,0.036,0.036,0.036
0.031,0.123,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.031,0.031,0.031,0.031
0.023,0.123,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.023,0.023,0.023,0.023
0.015,0.123,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.015,0.015,0.015,0.015
0.008,0.12,-0.089,0.115,-0.085,0.112,-0.1,-0.012,0.008,0.008,0.008,0.008
-0.001,0.12,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.001,-0.001,-0.001,-0.001
-0.008,0.12,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.008,-0.008,-0.008,-0.008
-0.016,0.12,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.016,-0.016,-0.016,-0.016
-0.024,0.119,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.024,-0.024,-0.024,-0.024
-0.032,0.119,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.032,-0.032,-0.032,-0.032
-0.037,0.119,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.037,-0.037,-0.037,-0.037
-0.044,0.119,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.044,-0.044,-0.044,-0.044
-0.053,0.12,-0.089,0.115,-0.085,0.112,-0.097,-0.012,-0.053,-0.053,-0.053,-0.053
-0.06,0.12,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.06,-0.06,-0.06,-0.06
-0.065,0.119,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.065,-0.065,-0.065,-0.065
-0.072,0.119,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.072,-0.072,-0.072,-0.072
-0.081,0.119,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.081,-0.081,-0.081,-0.081
-0.089,0.119,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.089,-0.089,-0.089,-0.089
-0.096,0.119,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.096,-0.096,-0.096,-0.096
-0.104,0.119,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.104,-0.104,-0.104,-0.104
-0.112,0.119,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.112,-0.112,-0.112,-0.112
-0.12,0.119,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.12,-0.12,-0.12,-0.12
-0.124,0.116,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.124,-0.124,-0.124,-0.124
-0.133,0.116,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.133,-0.133,-0.133,-0.133
-0.137,0.116,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.137,-0.137,-0.137,-0.137
-0.148,0.116,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.148,-0.148,-0.148,-0.148
-0.149,0.116,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.149,-0.149,-0.149,-0.149
-0.16,0.116,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.16,-0.16,-0.16,-0.16
-0.165,0.116,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.165,-0.165,-0.165,-0.165
-0.173,0.115,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.173,-0.173,-0.173,-0.173
-0.18,0.116,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.18,-0.18,-0.18,-0.18
-0.185,0.116,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.185,-0.185,-0.185,-0.185
-0.192,0.115,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.192,-0.192,-0.192,-0.192
-0.2,0.115,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.2,-0.2,-0.2,-0.2
-0.205,0.115,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.205,-0.205,-0.205,-0.205
-0.212,0.116,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.212,-0.212,-0.212,-0.212
-0.22,0.115,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.22,-0.22,-0.22,-0.22
-0.224,0.115,-0.089,0.115,-0.084,0.112,-0.1,-0.012,-0.224,-0.224,-0.224,-0.224
-0.232,0.115,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.232,-0.232,-0.232,-0.232
-0.233,0.115,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.233,-0.233,-0.233,-0.233
-0.244,0.112,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.244,-0.244,-0.244,-0.244
-0.249,0.112,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.249,-0.249,-0.249,-0.249
-0.256,0.112,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.256,-0.256,-0.256,-0.256
-0.261,0.112,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.261,-0.261,-0.261,-0.261
-0.265,0.112,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.265,-0.265,-0.265,-0.265
-0.273,0.112,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.273,-0.273,-0.273,-0.273
-0.277,0.112,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.277,-0.277,-0.277,-0.277
-0.285,0.112,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.285,-0.285,-0.285,-0.285
-0.289,0.111,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.289,-0.289,-0.289,-0.289
-0.296,0.111,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.296,-0.296,-0.296,-0.296
-0.304,0.111,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.304,-0.304,-0.304,-0.304
-0.305,0.112,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.305,-0.305,-0.305,-0.305
-0.309,0.112,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.309,-0.309,-0.309,-0.309
-0.317,0.112,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.317,-0.317,-0.317,-0.317
-0.324,0.112,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.324,-0.324,-0.324,-0.324
-0.328,0.112,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.328,-0.328,-0.328,-0.328
-0.332,0.111,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.332,-0.332,-0.332,-0.332
-0.337,0.111,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.337,-0.337,-0.337,-0.337
-0.344,0.111,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.344,-0.344,-0.344,-0.344
-0.348,0.111,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.348,-0.348,-0.348,-0.348
-0.353,0.111,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.353,-0.353,-0.353,-0.353
-0.357,0.111,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.357,-0.357,-0.357,-0.357
-0.36,0.111,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.36,-0.36,-0.36,-0.36
-0.365,0.111,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.365,-0.365,-0.365,-0.365
-0.368,0.111,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.368,-0.368,-0.368,-0.368
-0.372,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.372,-0.372,-0.372,-0.372
-0.376,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.376,-0.376,-0.376,-0.376
-0.38,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.38,-0.38,-0.38,-0.38
-0.384,0.111,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.384,-0.384,-0.384,-0.384
-0.389,0.111,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.389,-0.389,-0.389,-0.389
-0.393,0.111,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.393,-0.393,-0.393,-0.393
-0.396,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.396,-0.396,-0.396,-0.396
-0.401,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.401,-0.401,-0.401,-0.401
-0.404,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.404,-0.404,-0.404,-0.404
-0.408,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.408,-0.408,-0.408,-0.408
-0.412,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.412,-0.412,-0.412,-0.412
-0.413,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.413,-0.413,-0.413,-0.413
-0.416,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.416,-0.416,-0.416,-0.416
-0.417,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.417,-0.417,-0.417,-0.417
-0.421,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.421,-0.421,-0.421,-0.421
-0.424,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.424,-0.424,-0.424,-0.424
-0.428,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.428,-0.428,-0.428,-0.428
-0.429,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.429,-0.429,-0.429,-0.429
-0.432,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.432,-0.432,-0.432,-0.432
-0.433,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.433,-0.433,-0.433,-0.433
-0.436,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.436,-0.436,-0.436,-0.436
-0.44,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.44,-0.44,-0.44,-0.44
-0.441,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.441,-0.441,-0.441,-0.441
-0.441,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.441,-0.441,-0.441,-0.441
-0.444,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.444,-0.444,-0.444,-0.444
-0.445,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.445,-0.445,-0.445,-0.445
-0.445,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.445,-0.445,-0.445,-0.445
-0.448,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.448,-0.448,-0.448,-0.448
-0.449,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.449,-0.449,-0.449,-0.449
-0.449,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.449,-0.449,-0.449,-0.449
-0.452,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.452,-0.452,-0.452,-0.452
-0.452,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.452,-0.452,-0.452,-0.452
-0.453,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.453,-0.453,-0.453,-0.453
-0.453,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.453,-0.453,-0.453,-0.453
-0.453,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.453,-0.453,-0.453,-0.453
-0.456,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.456,-0.456,-0.456,-0.456
-0.456,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.456,-0.456,-0.456,-0.456
-0.456,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.456,-0.456,-0.456,-0.456
-0.456,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.456,-0.456,-0.456,-0.456
-0.456,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.456,-0.456,-0.456,-0.456
-0.453,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.453,-0.453,-0.453,-0.453
-0.453,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.453,-0.453,-0.453,-0.453
-0.456,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.456,-0.456,-0.456,-0.456
-0.456,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.456,-0.456,-0.456,-0.456
-0.453,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.453,-0.453,-0.453,-0.453
-0.453,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.453,-0.453,-0.453,-0.453
-0.453,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.453,-0.453,-0.453,-0.453
-0.452,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.452,-0.452,-0.452,-0.452
-0.452,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.452,-0.452,-0.452,-0.452
-0.452,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.452,-0.452,-0.452,-0.452
-0.448,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.448,-0.448,-0.448,-0.448
-0.448,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.448,-0.448,-0.448,-0.448
-0.445,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.445,-0.445,-0.445,-0.445
-0.445,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.445,-0.445,-0.445,-0.445
-0.444,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.444,-0.444,-0.444,-0.444
-0.441,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.441,-0.441,-0.441,-0.441
-0.44,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.44,-0.44,-0.44,-0.44
-0.437,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.437,-0.437,-0.437,-0.437
-0.436,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.436,-0.436,-0.436,-0.436
-0.432,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.432,-0.432,-0.432,-0.432
-0.432,0.107,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.432,-0.432,-0.432,-0.432
-0.428,0.107,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.428,-0.428,-0.428,-0.428
-0.425,0.107,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.425,-0.425,-0.425,-0.425
-0.424,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.424,-0.424,-0.424,-0.424
-0.421,0.108,-0.089,0.115,-0.085,0.112,-0.1,-0.012,-0.421,-0.421,-0.421,-0.421
-0.417,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.012,-0.417,-0.417,-0.417,-0.417
-0.413,0.108,-0.092,0.115,-0.085,0.112,-0.1,-0.013,-0.413,-0.413,-0.413,-0.413
